,Unnamed: 0,Flight.No,Airline,Flight.Type,Scheduled.Departure,Departure,Scheduled.Arrival,Arrival,Flight.Status,Justification,Airport.From,Airport.To,Longitude.To,Latitude.To,Longitude.From,Latitude.From,Departure.Delay,Arrival.Delay,Distance.In.Meters,Flight.No2,AirLine.Code,Departure_Date
61203,189327,AZU - 4233,AZUL,Domestic,2016-03-15 15:20:00,2016-03-20 15:07:00,2016-03-15 16:48:00,2016-03-20 16:40:00,Confirmed,ANTECIPATION,SBCG,SBKP,-47.1375685,-23.008205,-54.6741233,-20.4686937,7187.0,7192.0,828656.367350899,4233,AZU,2016-03-15 15:20:00
61209,189333,AZU - 4233,AZUL,Domestic,2016-03-15 17:32:00,2016-03-15 17:28:00,2016-03-15 18:36:00,2016-03-15 18:31:00,Confirmed,ANTECIPATION,SBKP,SBRJ,-43.1648755,-22.9111438,-47.1375685,-23.008205,-4.0,-5.0,407540.725268162,4233,AZU,2016-03-15 17:32:00
61222,189346,AZU - 4233,AZUL,Domestic,2016-03-15 15:20:00,2016-03-15 15:20:00,2016-03-15 16:48:00,2016-03-15 16:48:00,Confirmed,,SBCG,SBKP,-47.1375685,-23.008205,-54.6741233,-20.4686937,0.0,0.0,828656.367350899,4233,AZU,2016-03-15 15:20:00
61230,189354,AZU - 4233,AZUL,Domestic,2016-03-15 17:32:00,2016-03-20 17:25:00,2016-03-15 18:36:00,2016-03-20 18:27:00,Confirmed,ANTECIPATION,SBKP,SBRJ,-43.1648755,-22.9111438,-47.1375685,-23.008205,7193.0,7191.0,407540.725268162,4233,AZU,2016-03-15 17:32:00
61250,189374,AZU - 4234,AZUL,Domestic,2016-03-15 06:01:00,2016-03-15 05:58:00,2016-03-15 07:01:00,2016-03-15 06:54:00,Confirmed,ANTECIPATION,SBPS,SBSV,-38.3312411,-12.9110977,-39.0821431,-16.4395303,-3.0,-7.0,398693.402400799,4234,AZU,2016-03-15 06:01:00
61274,189398,AZU - 4234,AZUL,Domestic,2016-03-15 11:12:00,2016-03-15 11:40:00,2016-03-15 12:15:00,2016-03-15 12:43:00,Confirmed,AIRPLANE FAULT,SBFZ,SBTE,-42.8211703,-5.0635434,-38.5330966,-3.7771555,28.0,28.0,496728.934810418,4234,AZU,2016-03-15 11:12:00
61307,189431,AZU - 4234,AZUL,Domestic,2016-03-15 09:20:00,2016-03-15 09:41:00,2016-03-15 10:40:00,2016-03-15 11:06:00,Confirmed,AIRPLANE FAULT,SBRF,SBFZ,-38.5330966,-3.7771555,-34.9240154,-8.1259315,21.0,26.0,625211.934466616,4234,AZU,2016-03-15 09:20:00
61322,189446,AZU - 4234,AZUL,Domestic,2016-03-15 07:28:00,2016-03-15 07:28:00,2016-03-15 08:42:00,2016-03-15 08:42:00,Confirmed,,SBSV,SBRF,-34.9240154,-8.1259315,-38.3312411,-12.9110977,0.0,0.0,647427.651165694,4234,AZU,2016-03-15 07:28:00
61348,189472,AZU - 4234,AZUL,Domestic,2016-03-15 12:45:00,2016-03-15 13:09:00,2016-03-15 13:34:00,2016-03-15 13:56:00,Confirmed,AIRPLANE FAULT,SBTE,SBSL,-44.2348802,-2.5849927,-42.8211703,-5.0635434,24.0,22.0,315865.612846259,4234,AZU,2016-03-15 12:45:00
61363,189487,AZU - 4235,AZUL,Domestic,2016-03-15 20:30:00,2016-03-20 20:15:00,2016-03-15 21:53:00,2016-03-20 21:33:00,Confirmed,ANTECIPATION,SBRF,SBSV,-38.3312411,-12.9110977,-34.9240154,-8.1259315,7185.0,7180.0,647427.651165694,4235,AZU,2016-03-15 20:30:00
61379,189503,AZU - 4235,AZUL,Domestic,2016-03-15 18:35:00,2016-03-20 18:19:00,2016-03-15 19:57:00,2016-03-20 19:24:00,Confirmed,ANTECIPATION,SBFZ,SBRF,-34.9240154,-8.1259315,-38.5330966,-3.7771555,7184.0,7167.0,625211.934466616,4235,AZU,2016-03-15 18:35:00
61383,189507,AZU - 4235,AZUL,Domestic,2016-03-15 15:30:00,2016-03-20 15:22:00,2016-03-15 16:30:00,2016-03-20 16:07:00,Confirmed,ANTECIPATION,SBSL,SBTE,-42.8211703,-5.0635434,-44.2348802,-2.5849927,7192.0,7177.0,315865.612846259,4235,AZU,2016-03-15 15:30:00
61412,189536,AZU - 4235,AZUL,Domestic,2016-03-15 16:58:00,2016-03-15 16:50:00,2016-03-15 18:03:00,2016-03-15 17:55:00,Confirmed,ANTECIPATION,SBTE,SBFZ,-38.5330966,-3.7771555,-42.8211703,-5.0635434,-8.0,-8.0,496728.934810418,4235,AZU,2016-03-15 16:58:00
61413,189537,AZU - 4235,AZUL,Domestic,2016-03-15 15:30:00,2016-03-15 15:29:00,2016-03-15 16:30:00,2016-03-15 16:17:00,Confirmed,ANTECIPATION,SBSL,SBTE,-42.8211703,-5.0635434,-44.2348802,-2.5849927,-1.0,-13.0,315865.612846259,4235,AZU,2016-03-15 15:30:00
61414,189538,AZU - 4235,AZUL,Domestic,2016-03-15 18:35:00,2016-03-15 18:32:00,2016-03-15 19:57:00,2016-03-15 19:42:00,Confirmed,ANTECIPATION,SBFZ,SBRF,-34.9240154,-8.1259315,-38.5330966,-3.7771555,-3.0,-15.0,625211.934466616,4235,AZU,2016-03-15 18:35:00
61417,189541,AZU - 4235,AZUL,Domestic,2016-03-15 16:58:00,2016-03-20 16:39:00,2016-03-15 18:03:00,2016-03-20 17:38:00,Confirmed,ANTECIPATION,SBTE,SBFZ,-38.5330966,-3.7771555,-42.8211703,-5.0635434,7181.0,7175.0,496728.934810418,4235,AZU,2016-03-15 16:58:00
61419,189543,AZU - 4235,AZUL,Domestic,2016-03-15 20:30:00,2016-03-15 20:29:00,2016-03-15 21:53:00,2016-03-15 21:50:00,Confirmed,ANTECIPATION,SBRF,SBSV,-38.3312411,-12.9110977,-34.9240154,-8.1259315,-1.0,-3.0,647427.651165694,4235,AZU,2016-03-15 20:30:00
61474,189598,AZU - 4235,AZUL,Domestic,2016-03-15 22:34:00,2016-03-20 22:23:00,2016-03-15 23:35:00,2016-03-20 23:15:00,Confirmed,ANTECIPATION,SBSV,SBPS,-39.0821431,-16.4395303,-38.3312411,-12.9110977,7189.0,7180.0,398693.402400799,4235,AZU,2016-03-15 22:34:00
61491,189615,AZU - 4235,AZUL,Domestic,2016-03-15 22:34:00,2016-03-15 22:34:00,2016-03-15 23:35:00,2016-03-15 23:35:00,Confirmed,,SBSV,SBPS,-39.0821431,-16.4395303,-38.3312411,-12.9110977,0.0,0.0,398693.402400799,4235,AZU,2016-03-15 22:34:00
61511,189635,AZU - 4236,AZUL,Domestic,2016-03-15 08:48:00,2016-03-15 08:40:00,2016-03-15 10:21:00,2016-03-15 10:02:00,Confirmed,ANTECIPATION,SBCT,SBRJ,-43.1648755,-22.9111438,-49.1724811,-25.5327132,-8.0,-19.0,675673.847647379,4236,AZU,2016-03-15 08:48:00
61522,189646,AZU - 4237,AZUL,Domestic,2016-03-15 18:24:00,2016-03-15 18:17:00,2016-03-15 19:52:00,2016-03-15 19:47:00,Confirmed,ANTECIPATION,SBRJ,SBCT,-49.1724811,-25.5327132,-43.1648755,-22.9111438,-7.0,-5.0,675673.847647379,4237,AZU,2016-03-15 18:24:00
61535,189659,AZU - 4237,AZUL,Domestic,2016-03-15 18:24:00,2016-03-20 18:19:00,2016-03-15 19:52:00,2016-03-20 19:39:00,Confirmed,ANTECIPATION,SBRJ,SBCT,-49.1724811,-25.5327132,-43.1648755,-22.9111438,7195.0,7187.0,675673.847647379,4237,AZU,2016-03-15 18:24:00
61554,189678,AZU - 4238,AZUL,Regional,2016-03-15 09:21:00,2016-03-15 09:21:00,2016-03-15 11:44:00,2016-03-15 11:44:00,Confirmed,,SBBR,SBRF,-34.9240154,-8.1259315,-47.9172348,-15.8697369,0.0,0.0,1652958.58741265,4238,AZU,2016-03-15 09:21:00
61571,189695,AZU - 4239,AZUL,Domestic,2016-03-15 17:28:00,2016-03-15 17:19:00,2016-03-15 20:13:00,2016-03-15 20:07:00,Confirmed,ANTECIPATION,SBRF,SBBR,-47.9172348,-15.8697369,-34.9240154,-8.1259315,-9.0,-6.0,1652958.58741265,4239,AZU,2016-03-15 17:28:00
61575,189699,AZU - 4239,AZUL,Domestic,2016-03-15 17:28:00,2016-03-20 17:19:00,2016-03-15 20:13:00,2016-03-20 20:08:00,Confirmed,ANTECIPATION,SBRF,SBBR,-47.9172348,-15.8697369,-34.9240154,-8.1259315,7191.0,7195.0,1652958.58741265,4239,AZU,2016-03-15 17:28:00
61586,189710,AZU - 4241,AZUL,Domestic,2016-03-15 09:52:00,2016-03-15 09:52:00,2016-03-15 11:01:00,2016-03-15 10:49:00,Confirmed,ANTECIPATION,SBKP,SBGL,-43.2494233,-22.8134098,-47.1375685,-23.008205,0.0,-12.0,399454.948740362,4241,AZU,2016-03-15 09:52:00
61604,189728,AZU - 4241,AZUL,Domestic,2016-03-15 09:52:00,2016-03-20 09:55:00,2016-03-15 11:01:00,2016-03-20 10:51:00,Confirmed,ANTECIPATION,SBKP,SBGL,-43.2494233,-22.8134098,-47.1375685,-23.008205,7203.0,7190.0,399454.948740362,4241,AZU,2016-03-15 09:52:00
61613,189737,AZU - 4242,AZUL,Domestic,2016-03-15 12:52:00,,2016-03-15 14:25:00,,Cancelled,AUTHORIZED (O),SBKP,SBJV,-48.7998418,-26.2234999,-47.1375685,-23.008205,,,393907.892222475,4242,AZU,2016-03-15 12:52:00
61625,189749,AZU - 4242,AZUL,Domestic,2016-03-15 12:52:00,2016-03-20 12:45:00,2016-03-15 14:25:00,2016-03-20 14:01:00,Confirmed,ANTECIPATION,SBKP,SBJV,-48.7998418,-26.2234999,-47.1375685,-23.008205,7193.0,7176.0,393907.892222475,4242,AZU,2016-03-15 12:52:00
61646,189770,AZU - 4243,AZUL,Domestic,2016-03-15 15:15:00,,2016-03-15 16:38:00,,Cancelled,AUTHORIZED (O),SBJV,SBKP,-47.1375685,-23.008205,-48.7998418,-26.2234999,,,393907.892222475,4243,AZU,2016-03-15 15:15:00
61662,189786,AZU - 4244,AZUL,Domestic,2016-03-15 22:00:00,2016-03-15 22:00:00,2016-03-16 01:12:00,2016-03-16 01:01:00,Confirmed,ANTECIPATION,SBKP,SBJP,-34.9506137,-7.14706,-47.1375685,-23.008205,0.0,-11.0,2187100.21812093,4244,AZU,2016-03-15 22:00:00
61663,189787,AZU - 4244,AZUL,Domestic,2016-03-15 22:00:00,2016-03-20 22:00:00,2016-03-16 01:12:00,2016-03-21 01:10:00,Confirmed,ANTECIPATION,SBKP,SBJP,-34.9506137,-7.14706,-47.1375685,-23.008205,7200.0,7198.0,2187100.21812093,4244,AZU,2016-03-15 22:00:00
61694,189818,AZU - 4245,AZUL,Domestic,2016-03-15 01:48:00,2016-03-15 01:38:00,2016-03-15 05:06:00,2016-03-15 05:04:00,Confirmed,ANTECIPATION,SBJP,SBKP,-47.1375685,-23.008205,-34.9506137,-7.14706,-10.0,-2.0,2187100.21812093,4245,AZU,2016-03-15 01:48:00
61753,189877,AZU - 4249,AZUL,Domestic,2016-03-15 20:00:00,2016-03-15 19:47:00,2016-03-15 21:43:00,2016-03-15 21:27:00,Confirmed,ANTECIPATION,SBBR,SBKP,-47.1375685,-23.008205,-47.9172348,-15.8697369,-13.0,-16.0,794440.405984374,4249,AZU,2016-03-15 20:00:00
61775,189899,AZU - 4249,AZUL,Domestic,2016-03-15 22:42:00,2016-03-15 22:42:00,2016-03-16 00:30:00,2016-03-16 00:30:00,Confirmed,,SBKP,SBPA,-51.1753811,-29.9934732,-47.1375685,-23.008205,0.0,0.0,872154.253018876,4249,AZU,2016-03-15 22:42:00
61787,189911,AZU - 4249,AZUL,Domestic,2016-03-15 22:42:00,2016-03-20 22:37:00,2016-03-16 00:30:00,2016-03-21 00:14:00,Confirmed,ANTECIPATION,SBKP,SBPA,-51.1753811,-29.9934732,-47.1375685,-23.008205,7195.0,7184.0,872154.253018876,4249,AZU,2016-03-15 22:42:00
61788,189912,AZU - 4249,AZUL,Domestic,2016-03-15 20:00:00,2016-03-20 19:55:00,2016-03-15 21:43:00,2016-03-20 21:32:00,Confirmed,ANTECIPATION,SBBR,SBKP,-47.1375685,-23.008205,-47.9172348,-15.8697369,7195.0,7189.0,794440.405984374,4249,AZU,2016-03-15 20:00:00
61793,189917,AZU - 4251,AZUL,Domestic,2016-03-15 17:16:00,2016-03-15 17:11:00,2016-03-15 18:30:00,2016-03-15 18:27:00,Confirmed,ANTECIPATION,SBCF,SBKP,-47.1375685,-23.008205,-43.965396,-19.634099,-5.0,-3.0,497820.275840809,4251,AZU,2016-03-15 17:16:00
61830,189954,AZU - 4252,AZUL,Domestic,2016-03-15 10:16:00,2016-03-15 10:10:00,2016-03-15 11:20:00,2016-03-15 11:07:00,Confirmed,ANTECIPATION,SBPA,SBCH,-52.6606432,-27.1341385,-51.1753811,-29.9934732,-6.0,-13.0,348617.78773751,4252,AZU,2016-03-15 10:16:00
61850,189974,AZU - 4252,AZUL,Domestic,2016-03-15 11:50:00,2016-03-15 11:48:00,2016-03-15 13:13:00,2016-03-15 13:03:00,Confirmed,ANTECIPATION,SBCH,SBKP,-47.1375685,-23.008205,-52.6606432,-27.1341385,-2.0,-10.0,720510.772065974,4252,AZU,2016-03-15 11:50:00
61867,189991,AZU - 4253,AZUL,Domestic,2016-03-15 10:51:00,2016-03-15 10:46:00,2016-03-15 12:24:00,2016-03-15 12:16:00,Confirmed,ANTECIPATION,SBKP,SBCH,-52.6606432,-27.1341385,-47.1375685,-23.008205,-5.0,-8.0,720510.772065974,4253,AZU,2016-03-15 10:51:00
61878,190002,AZU - 4253,AZUL,Domestic,2016-03-15 10:51:00,2016-03-20 10:40:00,2016-03-15 12:24:00,2016-03-20 12:13:00,Confirmed,ANTECIPATION,SBKP,SBCH,-52.6606432,-27.1341385,-47.1375685,-23.008205,7189.0,7189.0,720510.772065974,4253,AZU,2016-03-15 10:51:00
61888,190012,AZU - 4253,AZUL,Domestic,2016-03-15 13:00:00,2016-03-15 12:44:00,2016-03-15 13:56:00,2016-03-15 13:34:00,Confirmed,ANTECIPATION,SBCH,SBPA,-51.1753811,-29.9934732,-52.6606432,-27.1341385,-16.0,-22.0,348617.78773751,4253,AZU,2016-03-15 13:00:00
61899,190023,AZU - 4253,AZUL,Domestic,2016-03-15 13:00:00,2016-03-20 12:46:00,2016-03-15 13:56:00,2016-03-20 13:41:00,Confirmed,ANTECIPATION,SBCH,SBPA,-51.1753811,-29.9934732,-52.6606432,-27.1341385,7186.0,7185.0,348617.78773751,4253,AZU,2016-03-15 13:00:00
61916,190040,AZU - 4254,AZUL,Domestic,2016-03-15 20:17:00,2016-03-20 20:08:00,2016-03-15 21:25:00,2016-03-20 21:20:00,Confirmed,ANTECIPATION,SBSV,SBRF,-34.9240154,-8.1259315,-38.3312411,-12.9110977,7191.0,7195.0,647427.651165694,4254,AZU,2016-03-15 20:17:00
61923,190047,AZU - 4254,AZUL,Domestic,2016-03-15 22:10:00,2016-03-15 22:10:00,2016-03-15 23:55:00,2016-03-15 23:55:00,Confirmed,,SBRF,SBTE,-42.8211703,-5.0635434,-34.9240154,-8.1259315,0.0,0.0,936587.005763464,4254,AZU,2016-03-15 22:10:00
61942,190066,AZU - 4254,AZUL,Domestic,2016-03-15 22:10:00,2016-03-15 22:12:00,2016-03-15 23:55:00,2016-03-15 23:49:00,Confirmed,ANTECIPATION,SBRF,SBTE,-42.8211703,-5.0635434,-34.9240154,-8.1259315,2.0,-6.0,936587.005763464,4254,AZU,2016-03-15 22:10:00
61955,190079,AZU - 4254,AZUL,Domestic,2016-03-15 20:17:00,2016-03-15 20:17:00,2016-03-15 21:25:00,2016-03-15 21:40:00,Confirmed,AIR TRAFFIC LIBERATION/ANTECIPATION,SBSV,SBRF,-34.9240154,-8.1259315,-38.3312411,-12.9110977,0.0,15.0,647427.651165694,4254,AZU,2016-03-15 20:17:00
62000,190124,AZU - 4257,AZUL,Domestic,2016-03-15 06:40:00,2016-03-15 06:25:00,2016-03-15 08:45:00,2016-03-15 08:25:00,Confirmed,ANTECIPATION,SBSL,SBRF,-34.9240154,-8.1259315,-44.2348802,-2.5849927,-15.0,-20.0,1199826.27210037,4257,AZU,2016-03-15 06:40:00
62025,190149,AZU - 4257,AZUL,Domestic,2016-03-15 09:22:00,2016-03-15 09:24:00,2016-03-15 12:43:00,2016-03-15 12:37:00,Confirmed,ANTECIPATION,SBRF,SBKP,-47.1375685,-23.008205,-34.9240154,-8.1259315,2.0,-6.0,2101437.85378788,4257,AZU,2016-03-15 09:22:00
62037,190161,AZU - 4260,AZUL,Domestic,2016-03-15 16:30:00,2016-03-15 16:29:00,2016-03-15 17:47:00,2016-03-15 17:38:00,Confirmed,ANTECIPATION,SBKP,SBGL,-43.2494233,-22.8134098,-47.1375685,-23.008205,-1.0,-9.0,399454.948740362,4260,AZU,2016-03-15 16:30:00
62041,190165,AZU - 4260,AZUL,Domestic,2016-03-15 16:30:00,2016-03-20 16:15:00,2016-03-15 17:47:00,2016-03-20 17:18:00,Confirmed,ANTECIPATION,SBKP,SBGL,-43.2494233,-22.8134098,-47.1375685,-23.008205,7185.0,7171.0,399454.948740362,4260,AZU,2016-03-15 16:30:00
62054,190178,AZU - 4261,AZUL,Domestic,2016-03-15 18:42:00,2016-03-15 18:31:00,2016-03-15 19:55:00,2016-03-15 19:44:00,Confirmed,ANTECIPATION,SBGL,SBKP,-47.1375685,-23.008205,-43.2494233,-22.8134098,-11.0,-11.0,399454.948740362,4261,AZU,2016-03-15 18:42:00
62055,190179,AZU - 4261,AZUL,Domestic,2016-03-15 18:42:00,2016-03-20 18:40:00,2016-03-15 19:55:00,2016-03-20 19:45:00,Confirmed,ANTECIPATION,SBGL,SBKP,-47.1375685,-23.008205,-43.2494233,-22.8134098,7198.0,7190.0,399454.948740362,4261,AZU,2016-03-15 18:42:00
62084,190208,AZU - 4263,AZUL,Domestic,2016-03-15 11:38:00,2016-03-20 11:27:00,2016-03-15 12:50:00,2016-03-20 12:33:00,Confirmed,ANTECIPATION,SBGL,SBKP,-47.1375685,-23.008205,-43.2494233,-22.8134098,7189.0,7183.0,399454.948740362,4263,AZU,2016-03-15 11:38:00
62106,190230,AZU - 4263,AZUL,Domestic,2016-03-15 11:38:00,,2016-03-15 12:50:00,,Cancelled,AUTHORIZED (O),SBGL,SBKP,-47.1375685,-23.008205,-43.2494233,-22.8134098,,,399454.948740362,4263,AZU,2016-03-15 11:38:00
62133,190257,AZU - 4265,AZUL,Domestic,2016-03-15 15:31:00,2016-03-20 15:24:00,2016-03-15 16:40:00,2016-03-20 16:37:00,Confirmed,ANTECIPATION,SBKP,SBNF,-48.6490867,-26.8805344,-47.1375685,-23.008205,7193.0,7197.0,455285.252141847,4265,AZU,2016-03-15 15:31:00
62141,190265,AZU - 4265,AZUL,Domestic,2016-03-15 15:31:00,2016-03-15 15:31:00,2016-03-15 16:40:00,2016-03-15 16:40:00,Confirmed,,SBKP,SBNF,-48.6490867,-26.8805344,-47.1375685,-23.008205,0.0,0.0,455285.252141847,4265,AZU,2016-03-15 15:31:00
62172,190296,AZU - 4269,AZUL,Domestic,2016-03-15 18:10:00,2016-03-15 18:07:00,2016-03-15 19:09:00,2016-03-15 19:07:00,Confirmed,ANTECIPATION,SBKP,SBCT,-49.1724811,-25.5327132,-47.1375685,-23.008205,-3.0,-2.0,347660.505950427,4269,AZU,2016-03-15 18:10:00
62183,190307,AZU - 4270,AZUL,Domestic,2016-03-15 17:10:00,2016-03-15 17:10:00,2016-03-15 18:17:00,2016-03-15 18:17:00,Confirmed,,SBNF,SBKP,-47.1375685,-23.008205,-48.6490867,-26.8805344,0.0,0.0,455285.252141847,4270,AZU,2016-03-15 17:10:00
62194,190318,AZU - 4270,AZUL,Domestic,2016-03-15 17:10:00,2016-03-20 17:09:00,2016-03-15 18:17:00,2016-03-20 18:13:00,Confirmed,ANTECIPATION,SBNF,SBKP,-47.1375685,-23.008205,-48.6490867,-26.8805344,7199.0,7196.0,455285.252141847,4270,AZU,2016-03-15 17:10:00
62198,190322,AZU - 4270,AZUL,Domestic,2016-03-15 18:47:00,2016-03-15 19:06:00,2016-03-15 19:55:00,2016-03-15 20:19:00,Confirmed,AIRPLANE CONECTION,SBKP,SBGL,-43.2494233,-22.8134098,-47.1375685,-23.008205,19.0,24.0,399454.948740362,4270,AZU,2016-03-15 18:47:00
62212,190336,AZU - 4270,AZUL,Domestic,2016-03-15 18:47:00,2016-03-15 18:47:00,2016-03-15 19:55:00,2016-03-15 19:55:00,Confirmed,,SBKP,SBGL,-43.2494233,-22.8134098,-47.1375685,-23.008205,0.0,0.0,399454.948740362,4270,AZU,2016-03-15 18:47:00
62243,190367,AZU - 4273,AZUL,Domestic,2016-03-15 09:32:00,2016-03-20 09:36:00,2016-03-15 10:49:00,2016-03-20 10:40:00,Confirmed,ANTECIPATION,SBGL,SBKP,-47.1375685,-23.008205,-43.2494233,-22.8134098,7204.0,7191.0,399454.948740362,4273,AZU,2016-03-15 09:32:00
62248,190372,AZU - 4273,AZUL,Domestic,2016-03-15 09:32:00,2016-03-15 09:29:00,2016-03-15 10:49:00,2016-03-15 10:38:00,Confirmed,ANTECIPATION,SBGL,SBKP,-47.1375685,-23.008205,-43.2494233,-22.8134098,-3.0,-11.0,399454.948740362,4273,AZU,2016-03-15 09:32:00
62264,190388,AZU - 4274,AZUL,Domestic,2016-03-15 13:15:00,2016-03-15 13:01:00,2016-03-15 14:50:00,2016-03-15 14:38:00,Confirmed,ANTECIPATION,SBKP,SBCX,-51.1869302,-29.1949191,-47.1375685,-23.008205,-14.0,-12.0,795989.883371527,4274,AZU,2016-03-15 13:15:00
62289,190413,AZU - 4275,AZUL,Domestic,2016-03-15 15:20:00,2016-03-15 15:08:00,2016-03-15 16:44:00,2016-03-15 16:30:00,Confirmed,ANTECIPATION,SBCX,SBKP,-47.1375685,-23.008205,-51.1869302,-29.1949191,-12.0,-14.0,795989.883371527,4275,AZU,2016-03-15 15:20:00
62305,190429,AZU - 4275,AZUL,Domestic,2016-03-15 15:20:00,,2016-03-15 16:44:00,,Cancelled,AUTHORIZED (O),SBCX,SBKP,-47.1375685,-23.008205,-51.1869302,-29.1949191,,,795989.883371527,4275,AZU,2016-03-15 15:20:00
62337,190461,AZU - 4282,AZUL,Domestic,2016-03-15 10:37:00,2016-03-15 10:31:00,2016-03-15 11:41:00,2016-03-15 11:24:00,Confirmed,ANTECIPATION,SBKP,SBCT,-49.1724811,-25.5327132,-47.1375685,-23.008205,-6.0,-17.0,347660.505950427,4282,AZU,2016-03-15 10:37:00
62369,190493,AZU - 4283,AZUL,Domestic,2016-03-15 14:20:00,2016-03-15 14:18:00,2016-03-15 16:36:00,2016-03-15 16:23:00,Confirmed,ANTECIPATION,SBKP,SBCY,-56.1172687,-15.6530786,-47.1375685,-23.008205,-2.0,-13.0,1245565.19801259,4283,AZU,2016-03-15 14:20:00
62387,190511,AZU - 4284,AZUL,Domestic,2016-03-15 08:40:00,2016-03-15 08:31:00,2016-03-15 09:48:00,2016-03-15 09:41:00,Confirmed,ANTECIPATION,SBKP,SBCT,-49.1724811,-25.5327132,-47.1375685,-23.008205,-9.0,-7.0,347660.505950427,4284,AZU,2016-03-15 08:40:00
62430,190554,AZU - 4285,AZUL,Domestic,2016-03-15 10:18:00,,2016-03-15 11:16:00,,Cancelled,CANCELLED FOR TECHNICAL REASONS,SBCT,SBKP,-47.1375685,-23.008205,-49.1724811,-25.5327132,,,347660.505950427,4285,AZU,2016-03-15 10:18:00
62458,190582,AZU - 4287,AZUL,Domestic,2016-03-15 21:46:00,2016-03-20 21:37:00,2016-03-15 23:24:00,2016-03-20 23:02:00,Confirmed,ANTECIPATION,SBPA,SBKP,-47.1375685,-23.008205,-51.1753811,-29.9934732,7191.0,7178.0,872154.253018876,4287,AZU,2016-03-15 21:46:00
62477,190601,AZU - 4287,AZUL,Domestic,2016-03-15 21:46:00,2016-03-15 21:36:00,2016-03-15 23:24:00,2016-03-15 23:07:00,Confirmed,ANTECIPATION,SBPA,SBKP,-47.1375685,-23.008205,-51.1753811,-29.9934732,-10.0,-17.0,872154.253018876,4287,AZU,2016-03-15 21:46:00
62496,190620,AZU - 4288,AZUL,Domestic,2016-03-15 23:50:00,2016-03-15 23:48:00,2016-03-16 01:15:00,2016-03-16 01:09:00,Confirmed,ANTECIPATION,SBGO,SBPJ,-48.3575251,-10.2943256,-49.2221166,-16.632488,-2.0,-6.0,707440.089064757,4288,AZU,2016-03-15 23:50:00
62517,190641,AZU - 4288,AZUL,Domestic,2016-03-15 23:50:00,2016-03-20 23:50:00,2016-03-16 01:15:00,2016-03-21 01:05:00,Confirmed,ANTECIPATION,SBGO,SBPJ,-48.3575251,-10.2943256,-49.2221166,-16.632488,7200.0,7190.0,707440.089064757,4288,AZU,2016-03-15 23:50:00
62526,190650,AZU - 4288,AZUL,Domestic,2016-03-15 21:45:00,2016-03-20 21:44:00,2016-03-15 23:20:00,2016-03-20 23:12:00,Confirmed,ANTECIPATION,SBKP,SBGO,-49.2221166,-16.632488,-47.1375685,-23.008205,7199.0,7192.0,738778.205855731,4288,AZU,2016-03-15 21:45:00
62533,190657,AZU - 4288,AZUL,Domestic,2016-03-15 21:45:00,2016-03-15 21:45:00,2016-03-15 23:20:00,2016-03-15 23:20:00,Confirmed,,SBKP,SBGO,-49.2221166,-16.632488,-47.1375685,-23.008205,0.0,0.0,738778.205855731,4288,AZU,2016-03-15 21:45:00
62574,190698,AZU - 4289,AZUL,Domestic,2016-03-15 06:40:00,2016-03-15 06:38:00,2016-03-15 08:10:00,2016-03-15 07:54:00,Confirmed,ANTECIPATION,SBGO,SBKP,-47.1375685,-23.008205,-49.2221166,-16.632488,-2.0,-16.0,738778.205855731,4289,AZU,2016-03-15 06:40:00
62584,190708,AZU - 4289,AZUL,Domestic,2016-03-15 04:35:00,2016-03-15 04:31:00,2016-03-15 06:00:00,2016-03-15 05:52:00,Confirmed,ANTECIPATION,SBPJ,SBGO,-49.2221166,-16.632488,-48.3575251,-10.2943256,-4.0,-8.0,707440.089064757,4289,AZU,2016-03-15 04:35:00
62634,190758,AZU - 4292,AZUL,Domestic,2016-03-15 20:06:00,2016-03-20 19:44:00,2016-03-15 22:08:00,2016-03-20 21:35:00,Confirmed,ANTECIPATION,SBCY,SBKP,-47.1375685,-23.008205,-56.1172687,-15.6530786,7178.0,7167.0,1245565.19801259,4292,AZU,2016-03-15 20:06:00
62648,190772,AZU - 4292,AZUL,Domestic,2016-03-15 22:59:00,2016-03-15 22:46:00,2016-03-16 00:05:00,2016-03-15 23:57:00,Confirmed,ANTECIPATION,SBKP,SBGL,-43.2494233,-22.8134098,-47.1375685,-23.008205,-13.0,-8.0,399454.948740362,4292,AZU,2016-03-15 22:59:00
62649,190773,AZU - 4292,AZUL,Domestic,2016-03-15 22:59:00,2016-03-20 22:58:00,2016-03-16 00:05:00,2016-03-20 23:56:00,Confirmed,ANTECIPATION,SBKP,SBGL,-43.2494233,-22.8134098,-47.1375685,-23.008205,7199.0,7191.0,399454.948740362,4292,AZU,2016-03-15 22:59:00
62653,190777,AZU - 4292,AZUL,Domestic,2016-03-15 20:06:00,2016-03-15 19:59:00,2016-03-15 22:08:00,2016-03-15 21:58:00,Confirmed,ANTECIPATION,SBCY,SBKP,-47.1375685,-23.008205,-56.1172687,-15.6530786,-7.0,-10.0,1245565.19801259,4292,AZU,2016-03-15 20:06:00
